"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 25 16:04:28 GMT 2023","Wed Jan 25 16:04:28 GMT 2023","16","","Standardised invoice getter","","Standardised invoice getter","Standardised invoice getter with no pages","Standardised invoice getter with no pages",""
"passed","Wed Jan 25 16:04:45 GMT 2023","Wed Jan 25 16:04:45 GMT 2023","3","","Tax payer ID getter","","Tax payer ID getter","Tax payer ID getter","Tax payer ID getter",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary field type confidence defined but not number","S3 Textract data fetcher with fetched summary field type confidence defined but not number",""
"passed","Wed Jan 25 16:04:38 GMT 2023","Wed Jan 25 16:04:38 GMT 2023","1","","Unit price getter","","Unit price getter","Unit price getter with Textract value","Unit price getter with Textract value",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","0","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with `View.Database` not string","Athena view resource data getter with `View.Database` not string",""
"passed","Wed Jan 25 16:04:36 GMT 2023","Wed Jan 25 16:04:36 GMT 2023","4","","Expense documents fetcher","","Expense documents fetcher","Expense documents fetcher with request failure","Expense documents fetcher with request failure",""
"passed","Wed Jan 25 16:04:36 GMT 2023","Wed Jan 25 16:04:36 GMT 2023","2","","src/handlers/store-transactions/handler.test.ts","","src/handlers/store-transactions/handler.test.ts","Store Transactions handler with empty event batch","Store Transactions handler with empty event batch",""
"passed","Wed Jan 25 16:04:32 GMT 2023","Wed Jan 25 16:04:32 GMT 2023","1","","Extract handler test","","Extract handler test","Extract handler with single event record that has valid S3 event in body with multiple records","Extract handler with single event record that has valid S3 event in body with multiple records",""
"passed","Wed Jan 25 16:04:40 GMT 2023","Wed Jan 25 16:04:40 GMT 2023","0","","Textract warnings logger","","Textract warnings logger","Textract warnings logger with multiple warnings","Textract warnings logger with multiple warnings",""
"passed","Wed Jan 25 16:04:38 GMT 2023","Wed Jan 25 16:04:38 GMT 2023","2","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter with no fields","Highest confidence Textract value getter with no fields",""
"passed","Wed Jan 25 16:04:45 GMT 2023","Wed Jan 25 16:04:45 GMT 2023","11","","Record sender tests","","Record sender tests","Record sender with callback error","Record sender with callback error",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","0","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with month abbreviation too short","Standardised date text getter with month abbreviation too short",""
"passed","Wed Jan 25 16:04:34 GMT 2023","Wed Jan 25 16:04:34 GMT 2023","1","","Expense documents storer","","Expense documents storer","Expense documents storer with document fetch error","Expense documents storer with document fetch error",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","1","","src/handlers/clean/handler.test.ts","","src/handlers/clean/handler.test.ts","Clean handler with valid event record that has extensions but no iss","Clean handler with valid event record that has extensions but no iss",""
"passed","Wed Jan 25 16:04:34 GMT 2023","Wed Jan 25 16:04:34 GMT 2023","1","","Expense documents storer","","Expense documents storer","Expense documents storer with success handler error","Expense documents storer with success handler error",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","11","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Put object with callback error","Put object with callback error",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","1","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Move object with copy callback error","Move object with copy callback error",""
"passed","Wed Jan 25 16:04:34 GMT 2023","Wed Jan 25 16:04:34 GMT 2023","1","","Expense documents storer","","Expense documents storer","Expense documents storer with source file in failure folder","Expense documents storer with source file in failure folder",""
"passed","Wed Jan 25 16:04:28 GMT 2023","Wed Jan 25 16:04:28 GMT 2023","2","","Standardised invoice getter","","Standardised invoice getter","Standardised invoice getter with undefined line item groups","Standardised invoice getter with undefined line item groups",""
"passed","Wed Jan 25 16:04:30 GMT 2023","Wed Jan 25 16:04:30 GMT 2023","4","","Custom Athena view resource handler","","Custom Athena view resource handler","Custom Athena view resource handler with invalid event","Custom Athena view resource handler with invalid event",""
"passed","Wed Jan 25 16:04:37 GMT 2023","Wed Jan 25 16:04:37 GMT 2023","5","","Store Standardised Invoices handler tests","","Store Standardised Invoices handler tests","Store Standardised Invoices handler with no destination bucket set","Store Standardised Invoices handler with no destination bucket set",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field value detection empty object","S3 Textract data fetcher with fetched line item field value detection empty object",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","0","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 01 FEB 2000","Standardised date text getter with 01 FEB 2000",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary field type empty object","S3 Textract data fetcher with fetched summary field type empty object",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","1","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with body record bucket without name","S3 event records getter with body record bucket without name",""
"passed","Wed Jan 25 16:04:32 GMT 2023","Wed Jan 25 16:04:32 GMT 2023","2","","Extract handler test","","Extract handler test","Extract handler with an undefined JobId throws error","Extract handler with an undefined JobId throws error",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","1","","Standardised invoice storer","","Standardised invoice storer","Standardised invoice storer with S3 storing failure","Standardised invoice storer with S3 storing failure",""
"passed","Wed Jan 25 16:04:46 GMT 2023","Wed Jan 25 16:04:46 GMT 2023","14","","Textract failure handler","","Textract failure handler","Textract failure handler","Textract failure handler",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","1","","src/shared/utils/custom-resource-utils.test.ts","","src/shared/utils/custom-resource-utils.test.ts","Result sender with request error","Result sender with request error",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 1 Feb 2000","Standardised date text getter with 1 Feb 2000",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field type empty object","S3 Textract data fetcher with fetched line item field type empty object",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","1","","src/handlers/clean/handler.test.ts","","src/handlers/clean/handler.test.ts","Clean handler with valid event record that has invalid optional values","Clean handler with valid event record that has invalid optional values",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","0","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 01 February 2000","Standardised date text getter with 01 February 2000",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","13","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with body records not array","S3 event records getter with body records not array",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","1","","src/handlers/clean/handler.test.ts","","src/handlers/clean/handler.test.ts","SQS output queue not defined","SQS output queue not defined",""
"passed","Wed Jan 25 16:04:33 GMT 2023","Wed Jan 25 16:04:33 GMT 2023","27","","Query execution validator","","Query execution validator","Query execution validator with query execution with cancellation state","Query execution validator with query execution with cancellation state",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","1","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with valid event","Athena view resource data getter with valid event",""
"passed","Wed Jan 25 16:04:46 GMT 2023","Wed Jan 25 16:04:46 GMT 2023","2","","Number from money text getter","","Number from money text getter","Number from money text getter with 0.00","Number from money text getter with 0.00",""
"passed","Wed Jan 25 16:04:33 GMT 2023","Wed Jan 25 16:04:33 GMT 2023","1","","Query execution validator","","Query execution validator","Query execution validator with query execution with unrecognised state","Query execution validator with query execution with unrecognised state",""
"passed","Wed Jan 25 16:04:45 GMT 2023","Wed Jan 25 16:04:45 GMT 2023","3","","Vendor name getter","","Vendor name getter","Vendor name getter","Vendor name getter",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field type text defined but not string","S3 Textract data fetcher with fetched line item field type text defined but not string",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","1","","src/shared/utils/custom-resource-utils.test.ts","","src/shared/utils/custom-resource-utils.test.ts","Result sender with update event","Result sender with update event",""
"passed","Wed Jan 25 16:04:38 GMT 2023","Wed Jan 25 16:04:38 GMT 2023","3","","Store Raw Invoice Textract Data handler tests","","Store Raw Invoice Textract Data handler tests","Store Raw Invoice Textract Data handler with two failing records","Store Raw Invoice Textract Data handler with two failing records",""
"passed","Wed Jan 25 16:04:37 GMT 2023","Wed Jan 25 16:04:37 GMT 2023","1","","Filter handler tests","","Filter handler tests","SQS output queue not defined","SQS output queue not defined",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","1","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with `View.Workgroup` not string","Athena view resource data getter with `View.Workgroup` not string",""
"passed","Wed Jan 25 16:04:30 GMT 2023","Wed Jan 25 16:04:30 GMT 2023","1","","Custom Athena view resource handler","","Custom Athena view resource handler","Custom Athena view resource handler with query execution start error","Custom Athena view resource handler with query execution start error",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","0","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with no `View.Workgroup`","Athena view resource data getter with no `View.Workgroup`",""
"passed","Wed Jan 25 16:04:46 GMT 2023","Wed Jan 25 16:04:46 GMT 2023","0","","Number from money text getter","","Number from money text getter","Number from money text getter with £10000.00","Number from money text getter with £10000.00",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","2","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Move object without callback error","Move object without callback error",""
"passed","Wed Jan 25 16:04:32 GMT 2023","Wed Jan 25 16:04:32 GMT 2023","0","","Extract handler test","","Extract handler test","Extract handler with empty event does not call textract","Extract handler with empty event does not call textract",""
"passed","Wed Jan 25 16:04:32 GMT 2023","Wed Jan 25 16:04:32 GMT 2023","1","","Extract handler test","","Extract handler test","Extract handler with event record that has valid S3 event in body with no records","Extract handler with event record that has valid S3 event in body with no records",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","1","","Queued expense analysis notification data getter","","Queued expense analysis notification data getter","Queued expense analysis notification data getter with record body message without valid job ID","Queued expense analysis notification data getter with record body message without valid job ID",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","0","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with no `View.Database`","Athena view resource data getter with no `View.Database`",""
"passed","Wed Jan 25 16:04:39 GMT 2023","Wed Jan 25 16:04:39 GMT 2023","1","","Due date getter","","Due date getter","Due date getter with Textract value","Due date getter with Textract value",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","0","","Standardised invoice storer","","Standardised invoice storer","Standardised invoice storer without error","Standardised invoice storer without error",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","1","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Put text without callback error","Put text without callback error",""
"passed","Wed Jan 25 16:04:38 GMT 2023","Wed Jan 25 16:04:38 GMT 2023","0","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter with field without value","Highest confidence Textract value getter with field without value",""
"passed","Wed Jan 25 16:04:45 GMT 2023","Wed Jan 25 16:04:45 GMT 2023","1","","Record sender tests","","Record sender tests","Record sender without callback error","Record sender without callback error",""
"passed","Wed Jan 25 16:04:34 GMT 2023","Wed Jan 25 16:04:34 GMT 2023","4","","Expense documents storer","","Expense documents storer","Expense documents storer with invalid record","Expense documents storer with invalid record",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","2","","src/handlers/clean/handler.test.ts","","src/handlers/clean/handler.test.ts","Clean handler with valid event record that has valid optional values","Clean handler with valid event record that has valid optional values",""
"passed","Wed Jan 25 16:04:36 GMT 2023","Wed Jan 25 16:04:36 GMT 2023","0","","Expense documents fetcher","","Expense documents fetcher","Expense documents fetcher with error message","Expense documents fetcher with error message",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","16","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched JSON array of empty objects","S3 Textract data fetcher with fetched JSON array of empty objects",""
"passed","Wed Jan 25 16:04:38 GMT 2023","Wed Jan 25 16:04:38 GMT 2023","3","","Unit price getter","","Unit price getter","Unit price getter with no Textract value","Unit price getter with no Textract value",""
"passed","Wed Jan 25 16:04:38 GMT 2023","Wed Jan 25 16:04:38 GMT 2023","1","","Unit price getter","","Unit price getter","Unit price getter with money parsing error","Unit price getter with money parsing error",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item with fields undefined","S3 Textract data fetcher with fetched line item with fields undefined",""
"passed","Wed Jan 25 16:04:37 GMT 2023","Wed Jan 25 16:04:37 GMT 2023","1","","Textract success handler","","Textract success handler","Textract success handler with no error","Textract success handler with no error",""
"passed","Wed Jan 25 16:04:40 GMT 2023","Wed Jan 25 16:04:40 GMT 2023","2","","Textract warnings logger","","Textract warnings logger","Textract warnings logger with empty array","Textract warnings logger with empty array",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","2","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Fetch object with callback error","Fetch object with callback error",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","0","","Quantity getter","","Quantity getter","Quantity getter with value 10000","Quantity getter with value 10000",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","0","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with `View` not object","Athena view resource data getter with `View` not object",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field type confidence defined but not number","S3 Textract data fetcher with fetched line item field type confidence defined but not number",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","1","","Quantity getter","","Quantity getter","Quantity getter with value 10,000.00","Quantity getter with value 10,000.00",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","0","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with `View.Name` not string","Athena view resource data getter with `View.Name` not string",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item with fields defined but not array","S3 Textract data fetcher with fetched line item with fields defined but not array",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 01/02/2000","Standardised date text getter with 01/02/2000",""
"passed","Wed Jan 25 16:04:38 GMT 2023","Wed Jan 25 16:04:38 GMT 2023","0","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter with empty fields","Highest confidence Textract value getter with empty fields",""
"passed","Wed Jan 25 16:04:43 GMT 2023","Wed Jan 25 16:04:43 GMT 2023","1","","Total getter","","Total getter","Total getter with Textract value","Total getter with Textract value",""
"passed","Wed Jan 25 16:04:38 GMT 2023","Wed Jan 25 16:04:38 GMT 2023","1","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter with field no matching field","Highest confidence Textract value getter with field no matching field",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","2","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 1 2 2000","Standardised date text getter with 1 2 2000",""
"passed","Wed Jan 25 16:04:38 GMT 2023","Wed Jan 25 16:04:38 GMT 2023","0","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter with field without confidence","Highest confidence Textract value getter with field without confidence",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","0","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 12 Sept 2000","Standardised date text getter with 12 Sept 2000",""
"passed","Wed Jan 25 16:04:32 GMT 2023","Wed Jan 25 16:04:32 GMT 2023","14","","Extract handler test","","Extract handler test","Extract handler with valid event record that doesnt have an sns topic throws an error","Extract handler with valid event record that doesnt have an sns topic throws an error",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary field value detection confidence defined but not number","S3 Textract data fetcher with fetched summary field value detection confidence defined but not number",""
"passed","Wed Jan 25 16:04:39 GMT 2023","Wed Jan 25 16:04:39 GMT 2023","3","","Subtotal getter","","Subtotal getter","Subtotal getter with no Textract value","Subtotal getter with no Textract value",""
"passed","Wed Jan 25 16:04:28 GMT 2023","Wed Jan 25 16:04:28 GMT 2023","2","","Standardised invoice getter","","Standardised invoice getter","Standardised invoice getter with no line items","Standardised invoice getter with no line items",""
"passed","Wed Jan 25 16:04:46 GMT 2023","Wed Jan 25 16:04:46 GMT 2023","1","","Number from money text getter","","Number from money text getter","Number from money text getter with £ 10,000.00","Number from money text getter with £ 10,000.00",""
"passed","Wed Jan 25 16:04:38 GMT 2023","Wed Jan 25 16:04:38 GMT 2023","2","","Store Raw Invoice Textract Data handler tests","","Store Raw Invoice Textract Data handler tests","Store Raw Invoice Textract Data handler with no destination bucket set","Store Raw Invoice Textract Data handler with no destination bucket set",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","4","","Standardised invoice storer","","Standardised invoice storer","Standardised invoice storer with invalid queue record","Standardised invoice storer with invalid queue record",""
"passed","Wed Jan 25 16:04:34 GMT 2023","Wed Jan 25 16:04:34 GMT 2023","0","","Expense documents storer","","Expense documents storer","Expense documents storer with unsuccessful status","Expense documents storer with unsuccessful status",""
"passed","Wed Jan 25 16:04:38 GMT 2023","Wed Jan 25 16:04:38 GMT 2023","0","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter with one matching field","Highest confidence Textract value getter with one matching field",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","2","","src/handlers/clean/handler.test.ts","","src/handlers/clean/handler.test.ts","Clean handler with valid event record that has unwanted field","Clean handler with valid event record that has unwanted field",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","1","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with no `View.Name`","Athena view resource data getter with no `View.Name`",""
"passed","Wed Jan 25 16:04:33 GMT 2023","Wed Jan 25 16:04:33 GMT 2023","2","","Query execution validator","","Query execution validator","Query execution validator with query execution with failure state and error message","Query execution validator with query execution with failure state and error message",""
"passed","Wed Jan 25 16:04:28 GMT 2023","Wed Jan 25 16:04:28 GMT 2023","4","","Standardised invoice getter","","Standardised invoice getter","Standardised invoice getter with undefined line items","Standardised invoice getter with undefined line items",""
"passed","Wed Jan 25 16:04:36 GMT 2023","Wed Jan 25 16:04:36 GMT 2023","0","","src/handlers/store-transactions/handler.test.ts","","src/handlers/store-transactions/handler.test.ts","Bucket name not defined","Bucket name not defined",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","0","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 1.2.2000","Standardised date text getter with 1.2.2000",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","0","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with body record without S3 object","S3 event records getter with body record without S3 object",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line items undefined","S3 Textract data fetcher with fetched line items undefined",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary field value detection text defined but not string","S3 Textract data fetcher with fetched summary field value detection text defined but not string",""
"passed","Wed Jan 25 16:04:32 GMT 2023","Wed Jan 25 16:04:32 GMT 2023","0","","Extract handler test","","Extract handler test","Extract handler with event record that does not have a JSON serialisable body","Extract handler with event record that does not have a JSON serialisable body",""
"passed","Wed Jan 25 16:04:37 GMT 2023","Wed Jan 25 16:04:37 GMT 2023","11","","Textract success handler","","Textract success handler","Textract success handler with S3 move error","Textract success handler with S3 move error",""
"passed","Wed Jan 25 16:04:39 GMT 2023","Wed Jan 25 16:04:39 GMT 2023","3","","Price getter","","Price getter","Price getter with no Textract value","Price getter with no Textract value",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","1","","Standardised invoice storer","","Standardised invoice storer","Standardised invoice storer with invoice validation failure","Standardised invoice storer with invoice validation failure",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","2","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with body record S3 object without key","S3 event records getter with body record S3 object without key",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","1","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with body record empty object","S3 event records getter with body record empty object",""
"passed","Wed Jan 25 16:04:36 GMT 2023","Wed Jan 25 16:04:36 GMT 2023","1","","Expense documents fetcher","","Expense documents fetcher","Expense documents fetcher without success status","Expense documents fetcher without success status",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","1","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with `View.Query` not string","Athena view resource data getter with `View.Query` not string",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 1-2-2000","Standardised date text getter with 1-2-2000",""
"passed","Wed Jan 25 16:04:46 GMT 2023","Wed Jan 25 16:04:46 GMT 2023","25","","Number from money text getter","","Number from money text getter","Number from money text getter with £ 0.00","Number from money text getter with £ 0.00",""
"passed","Wed Jan 25 16:04:30 GMT 2023","Wed Jan 25 16:04:30 GMT 2023","1","","Custom Athena view resource handler","","Custom Athena view resource handler","Custom Athena view resource handler with request type ""Delete""","Custom Athena view resource handler with request type ""Delete""",""
"passed","Wed Jan 25 16:04:46 GMT 2023","Wed Jan 25 16:04:46 GMT 2023","1","","Number from money text getter","","Number from money text getter","Number from money text getter with £10,000.00","Number from money text getter with £10,000.00",""
"passed","Wed Jan 25 16:04:40 GMT 2023","Wed Jan 25 16:04:40 GMT 2023","1","","Textract warnings logger","","Textract warnings logger","Textract warnings logger with single warning with code and pages","Textract warnings logger with single warning with code and pages",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","0","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 11.12.2000","Standardised date text getter with 11.12.2000",""
"passed","Wed Jan 25 16:04:36 GMT 2023","Wed Jan 25 16:04:36 GMT 2023","2","","src/handlers/store-transactions/handler.test.ts","","src/handlers/store-transactions/handler.test.ts","Failing puts to S3","Failing puts to S3",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary field type text defined but not string","S3 Textract data fetcher with fetched summary field type text defined but not string",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","0","","Queued expense analysis notification data getter","","Queued expense analysis notification data getter","Queued expense analysis notification data getter with record body message document location without valid file name","Queued expense analysis notification data getter with record body message document location without valid file name",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","0","","src/shared/utils/date-utils.test.ts","","src/shared/utils/date-utils.test.ts","Year, month, and day are formatted to yyyy-mm-dd","Year, month, and day are formatted to yyyy-mm-dd",""
"passed","Wed Jan 25 16:04:30 GMT 2023","Wed Jan 25 16:04:30 GMT 2023","1","","Custom Athena view resource handler","","Custom Athena view resource handler","Custom Athena view resource handler with request type ""Update""","Custom Athena view resource handler with request type ""Update""",""
"passed","Wed Jan 25 16:04:31 GMT 2023","Wed Jan 25 16:04:31 GMT 2023","1","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with body record without bucket","S3 event records getter with body record without bucket",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","0","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 11-12-2000","Standardised date text getter with 11-12-2000",""
"passed","Wed Jan 25 16:04:39 GMT 2023","Wed Jan 25 16:04:39 GMT 2023","1","","Subtotal getter","","Subtotal getter","Subtotal getter with Textract value","Subtotal getter with Textract value",""
"passed","Wed Jan 25 16:04:29 GMT 2023","Wed Jan 25 16:04:29 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched JSON not array","S3 Textract data fetcher with fetched JSON not array",""
"passed","Wed Jan 25 16:04:44 GMT 2023","Wed Jan 25 16:04:44 GMT 2023","0","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 1/2/2000","Standardised date text getter with 1/2/2000",""
"passed","Wed Jan 25 16:04:35 GMT 2023","Wed Jan 25 16:04:35 GMT 2023","0","","Queued expense analysis notification data getter","","Queued expense analysis notification data getter","Queued expense analysis notification data getter with record body message not JSON serialisable","Queued expense analysis notification data getter with record body message not JSON serialisable",""
"passed","Wed Jan 25 16:04:34 GMT 2023","Wed Jan 25 16:04:34 GMT 2023","1","","Expense documents storer","","Expense documents storer","Expense documents storer with source file in success folder","Expense documents storer with source file in success folder",""
