"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 19 16:06:04 GMT 2023","Thu Jan 19 16:06:04 GMT 2023","2","","Expense documents fetcher","","Expense documents fetcher","Expense documents fetcher with response with one page of documents","Expense documents fetcher with response with one page of documents",""
"passed","Thu Jan 19 16:05:56 GMT 2023","Thu Jan 19 16:05:56 GMT 2023","6","","src/shared/utils/custom-resource-utils.test.ts","","src/shared/utils/custom-resource-utils.test.ts","Result sender with creation event","Result sender with creation event",""
"passed","Thu Jan 19 16:06:01 GMT 2023","Thu Jan 19 16:06:01 GMT 2023","1","","Queued expense analysis notification data getter","","Queued expense analysis notification data getter","Queued expense analysis notification data getter with record body message not object","Queued expense analysis notification data getter with record body message not object",""
"passed","Thu Jan 19 16:06:04 GMT 2023","Thu Jan 19 16:06:04 GMT 2023","1","","Expense documents fetcher","","Expense documents fetcher","Expense documents fetcher with error message","Expense documents fetcher with error message",""
"passed","Thu Jan 19 16:05:56 GMT 2023","Thu Jan 19 16:05:56 GMT 2023","1","","src/shared/utils/custom-resource-utils.test.ts","","src/shared/utils/custom-resource-utils.test.ts","Result sender with request error","Result sender with request error",""
"passed","Thu Jan 19 16:06:02 GMT 2023","Thu Jan 19 16:06:02 GMT 2023","3","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Delete object with callback error","Delete object with callback error",""
"passed","Thu Jan 19 16:06:05 GMT 2023","Thu Jan 19 16:06:05 GMT 2023","5","","Textract success handler","","Textract success handler","Textract success handler with S3 put error","Textract success handler with S3 put error",""
"passed","Thu Jan 19 16:06:08 GMT 2023","Thu Jan 19 16:06:08 GMT 2023","0","","Valid Textract status type guard","","Valid Textract status type guard","Valid Textract status type guard with invalid status","Valid Textract status type guard with invalid status",""
"passed","Thu Jan 19 16:05:58 GMT 2023","Thu Jan 19 16:05:58 GMT 2023","1","","src/handlers/clean/handler.test.ts","","src/handlers/clean/handler.test.ts","Clean handler with valid event record that has unwanted field","Clean handler with valid event record that has unwanted field",""
"passed","Thu Jan 19 16:06:06 GMT 2023","Thu Jan 19 16:06:06 GMT 2023","3","","Textract warnings logger","","Textract warnings logger","Textract warnings logger with empty array","Textract warnings logger with empty array",""
"passed","Thu Jan 19 16:06:04 GMT 2023","Thu Jan 19 16:06:04 GMT 2023","1","","src/handlers/store-transactions/handler.test.ts","","src/handlers/store-transactions/handler.test.ts","Bucket name not defined","Bucket name not defined",""
