"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","1","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Put object without callback error","Put object without callback error",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","1","","Query execution validator","","Query execution validator","Query execution validator with query execution with queued state","Query execution validator with query execution with queued state",""
"passed","Fri Feb 03 16:47:38 GMT 2023","Fri Feb 03 16:47:38 GMT 2023","0","","Textract warnings logger","","Textract warnings logger","Textract warnings logger with multiple warnings","Textract warnings logger with multiple warnings",""
"passed","Fri Feb 03 16:47:40 GMT 2023","Fri Feb 03 16:47:40 GMT 2023","1","","Total getter","","Total getter","Total getter with Textract value","Total getter with Textract value",""
"passed","Fri Feb 03 16:47:29 GMT 2023","Fri Feb 03 16:47:30 GMT 2023","1002","","poll given a promise that takes longer than the given timeout to resolve","","poll given a promise that takes longer than the given timeout to resolve","rejects","rejects",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 11-12-2000","Standardised date text getter with 11-12-2000",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","12","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Put object with callback error","Put object with callback error",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary not array","S3 Textract data fetcher with fetched summary not array",""
"passed","Fri Feb 03 16:47:15 GMT 2023","Fri Feb 03 16:47:15 GMT 2023","1","","Custom Athena view resource handler","","Custom Athena view resource handler","Custom Athena view resource handler with request type ""Update""","Custom Athena view resource handler with request type ""Update""",""
"passed","Fri Feb 03 16:47:13 GMT 2023","Fri Feb 03 16:47:13 GMT 2023","1","","Extract handler test","","Extract handler test","Extract handler with event record that has body that does not serialise to object","Extract handler with event record that has body that does not serialise to object",""
"passed","Fri Feb 03 16:47:33 GMT 2023","Fri Feb 03 16:47:33 GMT 2023","0","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter with empty fields","Highest confidence Textract value getter with empty fields",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","4","","Query execution validator","","Query execution validator","Query execution validator with query execution retrieval error","Query execution validator with query execution retrieval error",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched JSON not array","S3 Textract data fetcher with fetched JSON not array",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","5","","Invoice receipt ID getter","","Invoice receipt ID getter","Invoice receipt ID getter with Textract value","Invoice receipt ID getter with Textract value",""
"passed","Fri Feb 03 16:47:43 GMT 2023","Fri Feb 03 16:47:43 GMT 2023","2","","Get Event Name from Rules Test","","Get Event Name from Rules Test","Should return the correct event name when given correct paramaters","Should return the correct event name when given correct paramaters",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line items undefined","S3 Textract data fetcher with fetched line items undefined",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field value detection empty object","S3 Textract data fetcher with fetched line item field value detection empty object",""
"passed","Fri Feb 03 16:47:43 GMT 2023","Fri Feb 03 16:47:43 GMT 2023","1","","Get Event Name from Rules Test","","Get Event Name from Rules Test","Should return 'unknown' if there are no rules for the idpEntityId","Should return 'unknown' if there are no rules for the idpEntityId",""
"passed","Fri Feb 03 16:47:43 GMT 2023","Fri Feb 03 16:47:43 GMT 2023","0","","Get Event Name from Rules Test","","Get Event Name from Rules Test","Should return 'unknown' if there are rules for the idpEntityId but the data from the CSV does not match the eventNameRules","Should return 'unknown' if there are rules for the idpEntityId but the data from the CSV does not match the eventNameRules",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","1","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with no `View.Database`","Athena view resource data getter with no `View.Database`",""
"passed","Fri Feb 03 16:47:46 GMT 2023","Fri Feb 03 16:47:46 GMT 2023","1","","Valid Textract status type guard","","Valid Textract status type guard","Valid Textract status type guard with invalid status","Valid Textract status type guard with invalid status",""
"passed","Fri Feb 03 16:47:37 GMT 2023","Fri Feb 03 16:47:37 GMT 2023","23","","Tax getter","","Tax getter","Tax getter with Textract value","Tax getter with Textract value",""
"passed","Fri Feb 03 16:47:32 GMT 2023","Fri Feb 03 16:47:32 GMT 2023","1","","Filter handler tests","","Filter handler tests","SQS output queue not defined","SQS output queue not defined",""
"passed","Fri Feb 03 16:47:33 GMT 2023","Fri Feb 03 16:47:33 GMT 2023","2","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter with no fields","Highest confidence Textract value getter with no fields",""
"passed","Fri Feb 03 16:47:24 GMT 2023","Fri Feb 03 16:47:24 GMT 2023","1","","Store Standardised Invoices handler tests","","Store Standardised Invoices handler tests","Store Standardised Invoices handler with no destination folder set","Store Standardised Invoices handler with no destination folder set",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item with fields defined but not array","S3 Textract data fetcher with fetched line item with fields defined but not array",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","0","","Vendor invoice standardisation module ID getter","","Vendor invoice standardisation module ID getter","Vendor invoice standardisation module ID getter with no cached config and no fetched config","Vendor invoice standardisation module ID getter with no cached config and no fetched config",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary field type text defined but not string","S3 Textract data fetcher with fetched summary field type text defined but not string",""
"passed","Fri Feb 03 16:47:33 GMT 2023","Fri Feb 03 16:47:33 GMT 2023","0","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter with field without type","Highest confidence Textract value getter with field without type",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","1","","Queued expense analysis notification data getter","","Queued expense analysis notification data getter","Queued expense analysis notification data getter with record body message not object","Queued expense analysis notification data getter with record body message not object",""
"passed","Fri Feb 03 16:47:45 GMT 2023","Fri Feb 03 16:47:45 GMT 2023","1","","Record sender tests","","Record sender tests","Record sender without callback error","Record sender without callback error",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","1","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with `View.Query` not string","Athena view resource data getter with `View.Query` not string",""
"passed","Fri Feb 03 16:47:37 GMT 2023","Fri Feb 03 16:47:37 GMT 2023","2","","Tax getter","","Tax getter","Tax getter with money parsing error","Tax getter with money parsing error",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","1","","Quantity getter","","Quantity getter","Quantity getter with value 10000,00","Quantity getter with value 10000,00",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","8","","Standardised invoice default getter","","Standardised invoice default getter","Standardised invoice default getter with no pages","Standardised invoice default getter with no pages",""
"passed","Fri Feb 03 16:47:33 GMT 2023","Fri Feb 03 16:47:33 GMT 2023","1","","Highest confidence Textract value getter","","Highest confidence Textract value getter","Highest confidence Textract value getter multiple matching fields","Highest confidence Textract value getter multiple matching fields",""
"passed","Fri Feb 03 16:47:32 GMT 2023","Fri Feb 03 16:47:32 GMT 2023","2","","Filter handler tests","","Filter handler tests","Filter handler with some valid events and some ignored","Filter handler with some valid events and some ignored",""
"passed","Fri Feb 03 16:47:13 GMT 2023","Fri Feb 03 16:47:13 GMT 2023","1","","Extract handler test","","Extract handler test","Extract handler with valid event record that doesnt have a textract role throws an error","Extract handler with valid event record that doesnt have a textract role throws an error",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","2","","Vendor invoice standardisation module ID getter","","Vendor invoice standardisation module ID getter","Vendor invoice standardisation module ID getter with no cached config","Vendor invoice standardisation module ID getter with no cached config",""
"passed","Fri Feb 03 16:47:15 GMT 2023","Fri Feb 03 16:47:15 GMT 2023","2","","Custom Athena view resource handler","","Custom Athena view resource handler","Custom Athena view resource handler with request type ""Create""","Custom Athena view resource handler with request type ""Create""",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 11.12.2000","Standardised date text getter with 11.12.2000",""
"passed","Fri Feb 03 16:47:20 GMT 2023","Fri Feb 03 16:47:20 GMT 2023","102","","Vendor service config getter","","Vendor service config getter","Vendor service config getter called multiple times in parallel","Vendor service config getter called multiple times in parallel",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","1","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Delete object without callback error","Delete object without callback error",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","3","","Vendor invoice standardisation module ID getter","","Vendor invoice standardisation module ID getter","Vendor invoice standardisation module ID getter with cached config","Vendor invoice standardisation module ID getter with cached config",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","1","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with no `View.Name`","Athena view resource data getter with no `View.Name`",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","0","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with `View.Name` not string","Athena view resource data getter with `View.Name` not string",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","1","","Query execution validator","","Query execution validator","Query execution validator with query execution with unrecognised state","Query execution validator with query execution with unrecognised state",""
"passed","Fri Feb 03 16:47:15 GMT 2023","Fri Feb 03 16:47:15 GMT 2023","1","","Custom Athena view resource handler","","Custom Athena view resource handler","Custom Athena view resource handler with query execution start error","Custom Athena view resource handler with query execution start error",""
"passed","Fri Feb 03 16:47:22 GMT 2023","Fri Feb 03 16:47:22 GMT 2023","2","","Expense documents fetcher","","Expense documents fetcher","Expense documents fetcher with response with two pages of documents","Expense documents fetcher with response with two pages of documents",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","2","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Move object with copy callback error","Move object with copy callback error",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","2","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Move object to folder","Move object to folder",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item groups undefined","S3 Textract data fetcher with fetched line item groups undefined",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","0","","src/shared/utils/date-utils.test.ts","","src/shared/utils/date-utils.test.ts","Date is formatted to yyyy-mm-dd with a date and month that is not single digits","Date is formatted to yyyy-mm-dd with a date and month that is not single digits",""
"passed","Fri Feb 03 16:47:22 GMT 2023","Fri Feb 03 16:47:22 GMT 2023","0","","Expense documents fetcher","","Expense documents fetcher","Expense documents fetcher with response warnings","Expense documents fetcher with response warnings",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","3","","Queued expense analysis notification data getter","","Queued expense analysis notification data getter","Queued expense analysis notification data getter with record body not valid JSON","Queued expense analysis notification data getter with record body not valid JSON",""
"passed","Fri Feb 03 16:47:12 GMT 2023","Fri Feb 03 16:47:12 GMT 2023","2","","src/shared/utils/custom-resource-utils.test.ts","","src/shared/utils/custom-resource-utils.test.ts","Result sender with request error","Result sender with request error",""
"passed","Fri Feb 03 16:47:45 GMT 2023","Fri Feb 03 16:47:45 GMT 2023","16","","Record sender tests","","Record sender tests","Record sender with callback error","Record sender with callback error",""
"passed","Fri Feb 03 16:47:13 GMT 2023","Fri Feb 03 16:47:13 GMT 2023","0","","Extract handler test","","Extract handler test","Extract handler with event record that has valid S3 event in body with no client ID folder","Extract handler with event record that has valid S3 event in body with no client ID folder",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","5","","Standardised invoice default getter","","Standardised invoice default getter","Standardised invoice default getter with undefined summary fields","Standardised invoice default getter with undefined summary fields",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","0","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 11/12/2000","Standardised date text getter with 11/12/2000",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field value detection confidence defined but not number","S3 Textract data fetcher with fetched line item field value detection confidence defined but not number",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary undefined","S3 Textract data fetcher with fetched summary undefined",""
"passed","Fri Feb 03 16:47:46 GMT 2023","Fri Feb 03 16:47:46 GMT 2023","1","","Number from money text getter","","Number from money text getter","Number from money text getter with £ 0.00","Number from money text getter with £ 0.00",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","0","","Queued expense analysis notification data getter","","Queued expense analysis notification data getter","Queued expense analysis notification data getter with record body message document location without valid file name","Queued expense analysis notification data getter with record body message document location without valid file name",""
"passed","Fri Feb 03 16:47:18 GMT 2023","Fri Feb 03 16:47:18 GMT 2023","1","","src/handlers/clean/handler.test.ts","","src/handlers/clean/handler.test.ts","Clean handler with valid event record that has invalid optional values","Clean handler with valid event record that has invalid optional values",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","0","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item with fields undefined","S3 Textract data fetcher with fetched line item with fields undefined",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item field not object","S3 Textract data fetcher with fetched line item field not object",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","2","","src/shared/utils/s3.test.ts","","src/shared/utils/s3.test.ts","Fetch object with callback error","Fetch object with callback error",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","2","","Standardised invoice default getter","","Standardised invoice default getter","Standardised invoice default getter with no line items","Standardised invoice default getter with no line items",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 01-02-2000","Standardised date text getter with 01-02-2000",""
"passed","Fri Feb 03 16:47:34 GMT 2023","Fri Feb 03 16:47:34 GMT 2023","4","","Subtotal getter","","Subtotal getter","Subtotal getter with no Textract value","Subtotal getter with no Textract value",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","0","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with no `View.Query`","Athena view resource data getter with no `View.Query`",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with nonexistent month","Standardised date text getter with nonexistent month",""
"passed","Fri Feb 03 16:47:38 GMT 2023","Fri Feb 03 16:47:38 GMT 2023","1","","Textract warnings logger","","Textract warnings logger","Textract warnings logger with single warning with code and no pages","Textract warnings logger with single warning with code and no pages",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","0","","Queued expense analysis notification data getter","","Queued expense analysis notification data getter","Queued expense analysis notification data getter with record body message without valid status","Queued expense analysis notification data getter with record body message without valid status",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","4","","src/shared/utils/date-utils.test.ts","","src/shared/utils/date-utils.test.ts","Date is formatted to yyyy-mm-dd with a date that is single digits","Date is formatted to yyyy-mm-dd with a date that is single digits",""
"passed","Fri Feb 03 16:47:33 GMT 2023","Fri Feb 03 16:47:33 GMT 2023","1","","Store Raw Invoice Textract Data handler tests","","Store Raw Invoice Textract Data handler tests","Store Raw Invoice Textract Data handler with one failing and one passing record","Store Raw Invoice Textract Data handler with one failing and one passing record",""
"passed","Fri Feb 03 16:47:34 GMT 2023","Fri Feb 03 16:47:34 GMT 2023","1","","Subtotal getter","","Subtotal getter","Subtotal getter with money parsing error","Subtotal getter with money parsing error",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","1","","Quantity getter","","Quantity getter","Quantity getter with value 10000.00","Quantity getter with value 10000.00",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched summary field empty object","S3 Textract data fetcher with fetched summary field empty object",""
"passed","Fri Feb 03 16:47:18 GMT 2023","Fri Feb 03 16:47:18 GMT 2023","5","","src/handlers/clean/handler.test.ts","","src/handlers/clean/handler.test.ts","Clean handler with valid event record that has valid optional values","Clean handler with valid event record that has valid optional values",""
"passed","Fri Feb 03 16:47:13 GMT 2023","Fri Feb 03 16:47:13 GMT 2023","2","","Extract handler test","","Extract handler test","Extract handler with single event record that has valid S3 event in body with multiple records","Extract handler with single event record that has valid S3 event in body with multiple records",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","4","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with invalid JSON in fetched file","S3 Textract data fetcher with invalid JSON in fetched file",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","1","","Athena view resource data getter","","Athena view resource data getter","Athena view resource data getter with valid event","Athena view resource data getter with valid event",""
"passed","Fri Feb 03 16:47:35 GMT 2023","Fri Feb 03 16:47:35 GMT 2023","3","","objectsToCSV Given an array of self-similar objects with numeric values","","objectsToCSV Given an array of self-similar objects with numeric values","Returns a CSV containing one row for each object","Returns a CSV containing one row for each object",""
"passed","Fri Feb 03 16:47:23 GMT 2023","Fri Feb 03 16:47:23 GMT 2023","0","","src/handlers/store-transactions/handler.test.ts","","src/handlers/store-transactions/handler.test.ts","Transactions folder name not defined","Transactions folder name not defined",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","3","","src/shared/utils/date-utils.test.ts","","src/shared/utils/date-utils.test.ts","Date is formatted to yyyy-mm-dd with a month that is single digits","Date is formatted to yyyy-mm-dd with a month that is single digits",""
"passed","Fri Feb 03 16:47:38 GMT 2023","Fri Feb 03 16:47:38 GMT 2023","2","","Textract warnings logger","","Textract warnings logger","Textract warnings logger with single warning with no code or pages","Textract warnings logger with single warning with no code or pages",""
"passed","Fri Feb 03 16:47:45 GMT 2023","Fri Feb 03 16:47:45 GMT 2023","6","","Item description getter","","Item description getter","Item description getter","Item description getter",""
"passed","Fri Feb 03 16:47:38 GMT 2023","Fri Feb 03 16:47:38 GMT 2023","1","","Textract warnings logger","","Textract warnings logger","Textract warnings logger with single warning with pages and no code","Textract warnings logger with single warning with pages and no code",""
"passed","Fri Feb 03 16:47:16 GMT 2023","Fri Feb 03 16:47:16 GMT 2023","13","","Standardised invoice storer","","Standardised invoice storer","Standardised invoice storer with object key not in folder","Standardised invoice storer with object key not in folder",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","3","","Quantity getter","","Quantity getter","Quantity getter with value 10.000,00","Quantity getter with value 10.000,00",""
"passed","Fri Feb 03 16:47:16 GMT 2023","Fri Feb 03 16:47:16 GMT 2023","18","","Standardised invoice storer","","Standardised invoice storer","Standardised invoice storer with invalid queue record","Standardised invoice storer with invalid queue record",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","1","","Expense documents storer","","Expense documents storer","Expense documents storer with document fetch error","Expense documents storer with document fetch error",""
"passed","Fri Feb 03 16:47:18 GMT 2023","Fri Feb 03 16:47:18 GMT 2023","1","","src/handlers/clean/handler.test.ts","","src/handlers/clean/handler.test.ts","Clean handler with minimal valid event record","Clean handler with minimal valid event record",""
"passed","Fri Feb 03 16:47:33 GMT 2023","Fri Feb 03 16:47:33 GMT 2023","3","","Store Raw Invoice Textract Data handler tests","","Store Raw Invoice Textract Data handler tests","Store Raw Invoice Textract Data handler with no destination bucket set","Store Raw Invoice Textract Data handler with no destination bucket set",""
"passed","Fri Feb 03 16:47:23 GMT 2023","Fri Feb 03 16:47:23 GMT 2023","4","","src/handlers/store-transactions/handler.test.ts","","src/handlers/store-transactions/handler.test.ts","Store Transactions handler with empty event batch","Store Transactions handler with empty event batch",""
"passed","Fri Feb 03 16:47:38 GMT 2023","Fri Feb 03 16:47:38 GMT 2023","2","","Textract warnings logger","","Textract warnings logger","Textract warnings logger with empty array","Textract warnings logger with empty array",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched JSON array of non-objects","S3 Textract data fetcher with fetched JSON array of non-objects",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","0","","src/shared/utils/date-utils.test.ts","","src/shared/utils/date-utils.test.ts","Number is zero-padded with a number that is single digits","Number is zero-padded with a number that is single digits",""
"passed","Fri Feb 03 16:47:23 GMT 2023","Fri Feb 03 16:47:23 GMT 2023","2","","Transaction CSV To JSON Event handler test","","Transaction CSV To JSON Event handler test","should throw error with failing transformCsvToJson","should throw error with failing transformCsvToJson",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","1","","Query execution validator","","Query execution validator","Query execution validator with query execution with successful state","Query execution validator with query execution with successful state",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","0","","Quantity getter","","Quantity getter","Quantity getter with value 10,000.00","Quantity getter with value 10,000.00",""
"passed","Fri Feb 03 16:47:18 GMT 2023","Fri Feb 03 16:47:18 GMT 2023","2","","src/handlers/clean/handler.test.ts","","src/handlers/clean/handler.test.ts","Clean handler with event whose records have invalid bodies","Clean handler with event whose records have invalid bodies",""
"passed","Fri Feb 03 16:47:13 GMT 2023","Fri Feb 03 16:47:13 GMT 2023","0","","Extract handler test","","Extract handler test","Extract handler with valid event record that doesnt have an sns topic throws an error","Extract handler with valid event record that doesnt have an sns topic throws an error",""
"passed","Fri Feb 03 16:47:19 GMT 2023","Fri Feb 03 16:47:19 GMT 2023","1","","Expense documents storer","","Expense documents storer","Expense documents storer with success handler error","Expense documents storer with success handler error",""
"passed","Fri Feb 03 16:47:27 GMT 2023","Fri Feb 03 16:47:28 GMT 2023","1004","","poll given a promise that rejects","","poll given a promise that rejects","rejects","rejects",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched empty JSON array","S3 Textract data fetcher with fetched empty JSON array",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","2","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with body record without S3 object","S3 event records getter with body record without S3 object",""
"passed","Fri Feb 03 16:47:41 GMT 2023","Fri Feb 03 16:47:41 GMT 2023","1","","Standardised date text getter","","Standardised date text getter","Standardised date text getter with 1/2/2000","Standardised date text getter with 1/2/2000",""
"passed","Fri Feb 03 16:47:23 GMT 2023","Fri Feb 03 16:47:23 GMT 2023","0","","Transaction CSV To JSON Event handler test","","Transaction CSV To JSON Event handler test","should throw error if no config bucket set","should throw error if no config bucket set",""
"passed","Fri Feb 03 16:47:15 GMT 2023","Fri Feb 03 16:47:15 GMT 2023","4","","Custom Athena view resource handler","","Custom Athena view resource handler","Custom Athena view resource handler with invalid event","Custom Athena view resource handler with invalid event",""
"passed","Fri Feb 03 16:47:11 GMT 2023","Fri Feb 03 16:47:11 GMT 2023","1","","S3 Textract data fetcher","","S3 Textract data fetcher","S3 Textract data fetcher with fetched line item groups not array","S3 Textract data fetcher with fetched line item groups not array",""
"passed","Fri Feb 03 16:47:21 GMT 2023","Fri Feb 03 16:47:21 GMT 2023","1","","Vendor invoice standardisation module ID getter","","Vendor invoice standardisation module ID getter","Vendor invoice standardisation module ID getter with client ID not found","Vendor invoice standardisation module ID getter with client ID not found",""
"passed","Fri Feb 03 16:47:32 GMT 2023","Fri Feb 03 16:47:32 GMT 2023","1","","Textract success handler","","Textract success handler","Textract success handler with S3 move error","Textract success handler with S3 move error",""
"passed","Fri Feb 03 16:47:20 GMT 2023","Fri Feb 03 16:47:20 GMT 2023","1","","Vendor service config getter","","Vendor service config getter","Vendor service config getter with CSV converter error","Vendor service config getter with CSV converter error",""
"passed","Fri Feb 03 16:47:44 GMT 2023","Fri Feb 03 16:47:44 GMT 2023","1","","src/shared/utils/date-utils.test.ts","","src/shared/utils/date-utils.test.ts","Year, month, and day are formatted to yyyy-mm-dd","Year, month, and day are formatted to yyyy-mm-dd",""
"passed","Fri Feb 03 16:47:46 GMT 2023","Fri Feb 03 16:47:46 GMT 2023","0","","Number from money text getter","","Number from money text getter","Number from money text getter with 10,000.00","Number from money text getter with 10,000.00",""
"passed","Fri Feb 03 16:47:28 GMT 2023","Fri Feb 03 16:47:29 GMT 2023","1001","","poll given a promise that never resolves to the desired outcome","","poll given a promise that never resolves to the desired outcome","rejects","rejects",""
"passed","Fri Feb 03 16:47:13 GMT 2023","Fri Feb 03 16:47:13 GMT 2023","1","","Extract handler test","","Extract handler test","Extract handler with empty event does not call textract","Extract handler with empty event does not call textract",""
"passed","Fri Feb 03 16:47:39 GMT 2023","Fri Feb 03 16:47:39 GMT 2023","2","","Handler test for integration test support function","","Handler test for integration test support function","Input event with unknown command results in error","Input event with unknown command results in error",""
"passed","Fri Feb 03 16:47:20 GMT 2023","Fri Feb 03 16:47:20 GMT 2023","1","","Vendor service config getter","","Vendor service config getter","Vendor service config getter with field found","Vendor service config getter with field found",""
"passed","Fri Feb 03 16:47:14 GMT 2023","Fri Feb 03 16:47:14 GMT 2023","0","","S3 event records getter tests","","S3 event records getter tests","S3 event records getter with valid record","S3 event records getter with valid record",""
